% 1. Title: Ranker Entities Short 
%
% 2. Sources: 
% (a) Creator: Patrice Lopez 
% (c) Date: May 2014 
%
@RELATION erd2014 
@attribute prob_c REAL
@attribute relatedness REAL
@attribute entity? {Y, N}

@data
0.0271566,0.1343282233437945,N
0.0151757,0.0,N
0.014377,0.0,N
0.0123802,0.0,N
0.0131789,0.0,N
0.0119808,0.0,N
0.0171725,0.0,N
0.0071885,0.0,N
0.0071885,0.0,N
0.00638978,0.0,N
0.00599042,0.11218252424190933,N
0.00599042,0.0,N
0.970464,0.0,N
0.0204943,0.0,N
0.00361664,0.0,N
0.00241109,0.0,N
6.02773E-4,0.0,N
6.02773E-4,0.0,N
0.109521,0.0936598709905814,N
0.118877,0.0,N
0.177215,0.32260528585959214,N
0.26197,0.10348998712662284,Y
0.203082,0.08865458803540936,N
0.00550358,0.12741674262889358,N
0.00550358,0.0,N
0.0165107,0.08980915357058514,N
0.0038525,0.07296753991656939,N
0.0038525,0.12741674262889358,N
0.0407265,0.0867621877317666,N
0.00330215,0.0,N
0.00330215,0.0,N
0.00275179,0.0,N
0.0038525,0.08923130800173705,N
1.0,0.24590650159398955,N
1.0,0.0,N
0.00567108,0.14241651446736672,N
0.769231,0.0,N
0.0384615,0.0,N
0.0384615,0.0,N
0.0384615,0.0,N
0.0384615,0.0,N
0.995849,0.7477797447986196,N
0.00106313,0.0,N
9.11254E-4,0.0,N
5.56877E-4,0.8051389341770194,N
3.54377E-4,0.815607070686853,N
1.0125E-4,0.0,N
2.02501E-4,0.0,N
1.0125E-4,0.7993452191983316,N
0.395229,0.0,N
0.114123,0.0,N
0.0731906,0.0,N
0.0528599,0.0,N
0.0794253,0.0,N
0.0490648,0.0,N
0.0349688,0.0,N
0.00894551,0.0,N
0.00786121,0.0,N
0.00596368,0.0,N
0.00325291,0.0,N
0.00894551,0.0,N
0.00189753,0.0,N
0.00433722,0.0,N
0.0154513,0.0,N
1.0,0.0,Y
0.972041,0.357850098000423,Y
0.00248479,0.0,N
0.00178905,0.0,N
0.00155051,0.3647214102938812,N
0.00123246,0.3266265507064008,N
6.26168E-4,0.0,N
5.9635E-4,0.38477496163148645,N
4.47263E-4,0.3853452368338228,N
3.47871E-4,0.0,N
9.641E-4,0.0,N
3.47871E-4,0.0,N
3.08114E-4,0.3921568028815008,N
2.28601E-4,0.0,N
1.78905E-4,0.35320158337281116,N
2.08723E-4,0.3164870384264203,N
0.416667,0.0,N
0.291667,0.0,N
0.208333,0.24188095719951316,N
0.0833333,0.0,N
0.527841,0.24473020439639406,N
0.158475,0.11830577633308756,N
0.0890758,0.06428886362495202,N
0.0342913,0.060266866886862516,N
0.0250653,0.12016357286786644,Y
0.0437622,0.06111152826198616,N
0.0207381,0.12065989611991561,N
0.00432724,0.06465442199824462,N
0.00326584,0.025998750433650585,N
0.00285761,0.03141336377909123,N
0.00293926,0.029685960109581782,N
0.0244121,0.027666741913424102,N
0.00171457,0.02909359603270804,N
0.00187786,0.08488381970430717,N
0.00171457,0.030953301370694637,N
0.403509,0.0,N
0.0401003,0.0,N
0.526316,0.032926774287522144,N
0.00501253,0.01897391672632979,N
0.00501253,0.0,N
0.314238,0.42771960722667,N
0.21904,0.16395217956514946,N
0.11289,0.18155785586419898,N
0.0741365,0.3339239859171336,N
0.0143218,0.34533436140388885,N
0.0168492,0.3329626196106118,N
0.010952,0.23877201448399804,N
0.0547599,0.18679177424750595,N
0.00505476,0.4631027778991489,N
0.0042123,0.24304279983762853,N
0.0160067,0.140127460802278,N
0.00336984,0.26357774549937213,N
0.010952,0.23686100457470932,N
0.106992,0.2930320683923604,N
0.00252738,0.4384019281943702,N
0.82109,0.04837319240148853,N
0.118483,0.09469280906331183,N
0.0112559,0.0,N
0.0100711,0.09216904462121227,N
0.00533175,0.0,N
0.00236967,0.11674718798667634,N
0.00177725,0.0,N
0.00118483,0.0,N
0.00118483,0.020963458083145713,N
5.92417E-4,0.0,N
5.92417E-4,0.0,N
5.92417E-4,0.162328144805854,N
5.92417E-4,0.0,N
5.92417E-4,0.042588382502053226,N
5.92417E-4,0.06976081057234321,N
0.394595,0.0,N
0.0378378,0.0,N
0.0198198,0.0988440111969596,N
0.0162162,0.0,N
0.0144144,0.0,N
0.0126126,0.0,N
0.00720721,0.0,N
0.00720721,0.057743837683341306,N
0.00540541,0.0,N
0.00540541,0.2474077253089595,N
0.00720721,0.253876250264324,N
0.0036036,0.1070118266536491,N
0.0036036,0.3564997679604844,N
0.0036036,0.0,N
0.0036036,0.2730660830828432,N
0.477941,0.0,N
1.0,0.0,N
1.0,0.0,N
1.0,0.0,Y
1.0,0.0,N
0.394595,0.0,N
0.0378378,0.0,N
0.0198198,0.0988440111969596,N
0.0162162,0.0,N
0.0144144,0.0,N
0.0126126,0.0,N
0.00720721,0.0,N
0.00720721,0.057743837683341306,N
0.00540541,0.0,N
0.00540541,0.2474077253089595,N
0.00720721,0.253876250264324,N
0.0036036,0.1070118266536491,N
0.0036036,0.3564997679604844,N
0.0036036,0.0,N
0.0036036,0.2730660830828432,N
0.477941,0.0,N
1.0,0.0,N
1.0,0.0,N
1.0,0.0,Y
1.0,0.0,N
0.107192,0.10765550529033409,N
0.0417808,0.02936174840852379,N
0.0643836,0.0,N
0.0315068,0.0,N
0.0109589,0.0,N
0.0140411,0.12294210934288607,N
0.010274,0.09087091845026843,N
0.00958904,0.058452749401251634,N
0.00890411,0.0,N
0.00821918,0.0509535945470543,N
0.00753425,0.0,N
0.00684932,0.030246995546604486,N
0.00650685,0.0,N
0.00719178,0.0722202662201463,N
0.00547945,0.0,N
0.315068,0.18366218819754507,N
0.280822,0.2534433225718872,N
0.123288,0.0,N
0.0547945,0.0,N
0.0342466,0.0,N
0.0205479,0.046576455178458986,N
0.0273973,0.1576274761720095,N
0.0136986,0.0,N
0.00684932,0.06899448716886097,N
0.00684932,0.03252839042231114,N
0.00684932,0.09239492344732705,N
0.00684932,0.0553439494598796,N
0.150943,0.04167237600447801,N
0.508086,0.20503165501766604,N
0.175202,0.0,N
0.0485175,0.03356896712007383,N
0.0175202,0.03675387082565637,N
0.0148248,0.07291337815727762,N
0.00943396,0.19309173674774927,N
0.00808625,0.0,N
0.00808625,0.17895103768604825,N
0.00539084,0.14196649347541643,N
0.00404313,0.14570347067671433,N
0.00404313,0.04988818477765854,N
0.00404313,0.0,N
0.00404313,0.14520463974589085,N
0.00269542,0.044059881231012316,N
0.95,0.18885679375740458,N
0.05,0.42544458003921715,N
1.0,0.6082300308843058,Y
0.00344339,0.42544458003921715,N
0.00101276,0.3475706176724768,N
2.02552E-4,0.37570340796687773,N
0.727473,0.0,N
0.0101099,0.0,N
0.00879121,0.12163086485197283,N
0.144176,0.0,N
0.0193407,0.0,N
0.0391209,0.0,N
0.00131868,0.0,N
8.79121E-4,0.0,N
8.79121E-4,0.0,N
0.229421,0.0,N
0.413772,0.0,N
0.0450704,0.0,N
0.0519562,0.0,N
0.0306729,0.0,N
0.0197183,0.0,N
0.0137715,0.0,N
0.0134585,0.0,N
0.0594679,0.0,N
0.0125196,0.0,N
0.00751174,0.0,N
0.00813772,0.0,N
0.0212833,0.0,N
0.0056338,0.0,N
0.00532081,0.0,N
0.485568,0.24168068543688115,N
0.0869027,0.3206247112719455,N
0.0203996,0.27765917337765966,N
0.0282014,0.21684944118300056,N
0.0156699,0.30997407121118054,N
0.0175706,0.2825645023155004,N
0.0115811,0.23165949890069604,N
0.00906157,0.3108517791879538,N
0.0079344,0.0,N
0.00811121,0.31377615179964496,N
0.0118464,0.0,N
0.00649781,0.23909403349521421,N
0.00919418,0.3272890243256274,N
0.00508332,0.3352142971040454,N
0.006321,0.32086079269510376,N
0.338292,0.2533647779301404,N
0.166987,0.0,N
0.192418,0.24751026535737086,N
0.0964491,0.2201406772158691,N
0.0609405,0.34777206966324375,N
0.0100768,0.2652836923137188,N
0.0129559,0.0,N
0.0105566,0.0,N
0.00335893,0.21071068494038364,N
0.0297505,0.0,N
0.00143954,0.2611386783303693,N
0.0350288,0.21308226653265475,N
0.0369482,0.0,N
0.00191939,0.0,N
9.59693E-4,0.06004326375054062,N
0.840465,0.0947611051500823,N
0.0665116,0.0,N
0.00930233,0.0,N
0.0155814,0.0,N
0.00255814,0.0,N
0.0153488,0.0,N
0.00232558,0.03228968610829738,N
0.0230233,0.0,N
0.00162791,0.0,N
0.00209302,0.0,N
0.00139535,0.0,N
0.00139535,0.0,N
0.00116279,0.0,N
0.00162791,0.0,N
9.30233E-4,0.0,N
0.366522,0.0,N
0.145743,0.03336148870253641,N
0.314574,0.0,N
0.0194805,0.0,N
0.00865801,0.13650579184889614,N
0.00721501,0.0,N
0.00793651,0.0,N
0.010101,0.0,N
0.00505051,0.03310912025863571,N
0.004329,0.0,N
0.0036075,0.0,N
0.00865801,0.0,N
0.002886,0.0,N
0.002886,0.07628520007371876,N
0.002886,0.0,N
0.464312,0.22310484348574944,N
0.212362,0.08543509390708703,N
0.109051,0.06455490455124406,Y
0.049301,0.11125378465104496,N
0.0463576,0.0,N
0.00662252,0.0949391342264145,N
0.00382634,0.0949391342264145,N
0.00367918,0.0,N
0.00338484,0.0,N
0.00264901,0.05203743099078883,N
0.00264901,0.05681251287808406,N
0.00250184,0.11153149205643362,N
0.00279617,0.0,N
0.0172185,0.09743739296077472,N
0.00309051,0.0,N
0.661484,0.045442871762345086,N
0.111111,0.0,N
0.0366915,0.0,N
0.0126451,0.0,N
0.0157546,0.0,N
0.0232172,0.0,N
0.0130597,0.0,N
0.0064262,0.0,N
0.013267,0.0,N
0.00995025,0.0,N
0.00746269,0.0,N
0.0172056,0.0,N
0.00435323,0.0,N
0.00559701,0.0,N
0.0066335,0.0,N
0.776641,0.47415769579335715,N
0.0169014,0.43158375500383134,N
0.013387,0.15169849736113847,N
0.00896938,0.053825584347824085,N
0.00339397,0.2598695106477582,N
0.00161761,0.23898718465167088,N
0.00195427,0.1579679169337741,N
0.00503347,0.16732463705513023,N
0.00169698,0.13255216586376442,N
0.00118789,0.42900274613579764,N
0.00199533,0.3957094193790782,N
0.00109757,0.3066092048532397,N
0.0020966,0.2907978222225719,N
9.7166E-4,0.15612473692504614,N
0.00128369,0.0815246300725839,N
0.963959,0.46035855566331113,N
0.0126646,0.0,N
0.00170122,0.0,N
0.00107114,0.0,N
8.19104E-4,0.0,N
6.93088E-4,0.20095823111377945,N
4.41056E-4,0.1562117279257383,N
3.78048E-4,0.13491975672246675,N
3.1504E-4,0.1562117279257383,N
2.52032E-4,0.0,N
2.52032E-4,0.4593132374378446,N
1.89024E-4,0.0,N
1.89024E-4,0.13491975672246675,N
1.89024E-4,0.0,N
1.89024E-4,0.0,N
0.875,0.0,N
1.0,0.0,N
0.962598,0.3520684825351822,Y
0.0145997,0.0,N
0.00410105,0.0,N
0.00344488,0.15019995054335317,N
0.00328084,0.0,N
0.00164042,0.3107936892153863,N
0.00131234,0.14639420778705126,N
0.00114829,0.09831737925285852,N
0.00114829,0.0,N
0.00114829,0.0,N
6.56168E-4,0.14876447900113568,N
4.92126E-4,0.15654784289087265,N
4.92126E-4,0.12323836017982671,N
4.92126E-4,0.1589413853617772,N
1.0,0.16010560214717512,N
0.0935922,0.27033575630303386,N
0.0194168,0.15550570821163667,N
1.0,0.145428395644846,N
0.00608692,0.1459061052454096,N
1.0,0.1487567934853978,N
0.00268957,0.15231033762976462,N
0.00235927,0.14942547730661454,N
0.00325579,0.28829413310186747,N
0.00247723,0.0,N
0.00181664,0.0,N
0.00276035,0.15478956909180647,N
0.0016279,0.0,N
9.20115E-4,0.1622646934852275,N
8.25744E-4,0.4297381701140531,N
1.0,0.0,N
1.0,0.8015458833295669,Y
0.325,0.0,N
0.202041,0.0,N
0.112245,0.0,N
0.113776,0.0,N
0.177041,0.0,N
0.0469388,0.0,N
0.00408163,0.0,N
0.00306122,0.0,N
0.00918367,0.0,N
0.00204082,0.0,N
5.10204E-4,0.0,N
2.65299E-4,0.7002831654850343,N
1.76866E-4,0.7399610853280217,N
1.76866E-4,0.5009602215759114,N
0.498523,0.4365938009113952,N
0.234525,0.5106476198506553,N
0.064767,0.4945541063056672,N
0.0263991,0.2559559042989149,N
0.027763,0.45663325485277356,N
0.00839609,0.4338957964545967,N
0.00411821,0.5220965822484874,N
0.00411821,0.4414126844461995,N
0.00335311,0.40037109400985005,N
0.0037523,0.4405773083922332,N
0.00284749,0.48757677062020843,N
0.00229529,0.4574875912996286,N
0.0026612,0.42925681069010596,N
0.00161003,0.43641588068420034,N
0.00190941,0.2639200620893238,N
0.0170858,0.443844856424221,N
0.00692281,0.41172721181873834,N
0.00263368,0.41804172502067705,N
0.383721,0.1403393031572027,N
0.116279,0.09123316933398012,N
0.116279,0.443844856424221,N
0.0465116,0.10216205159072772,N
0.0465116,0.2932688213192072,N
0.0348837,0.0,N
0.0348837,0.0,N
0.0348837,0.0,N
0.0232558,0.0,N
0.0232558,0.09337690818790481,N
0.0232558,0.0,N
0.0116279,0.0,N
0.0116279,0.3096025847556896,N
0.0116279,0.0,N
0.0116279,0.0,N
1.0,0.0,N
0.479846,0.0,N
0.191939,0.0,N
0.316699,0.0,N
0.00191939,0.0,N
0.4,0.0,N
0.2,0.0,N
0.2,0.0,N
0.2,0.0,N
0.0170858,0.38246048447651637,N
0.00692281,0.22161035344071,N
0.00263368,0.19428795010291677,N
1.0,0.46124767795939925,Y
0.0911854,0.0,N
0.00835866,0.0,N
0.00569909,0.35203904487506604,N
0.00113982,0.0,N
7.59878E-4,0.0,N
0.0018997,0.0,N
3.79939E-4,0.0,N
7.59878E-4,0.0,N
0.367637,0.08100432869296227,N
0.437143,0.0,N
0.231429,0.0,N
0.0295238,0.0,N
0.0257143,0.0,N
0.0180952,0.0,N
0.0142857,0.0,N
0.00666667,0.0,N
0.00666667,0.09222982003203131,N
0.00571429,0.0,N
0.0047619,0.1047836371233714,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
1.0,0.0,N
0.787276,0.0,N
0.121272,0.0,N
1.0,0.0,N
0.0258449,0.0,N
0.00994036,0.0,N
0.00596421,0.0,N
1.0,0.0,N
0.00397614,0.0,N
0.00795229,0.0,N
1.0,0.0,N
0.367637,0.08100432869296227,N
0.437143,0.0,N
0.231429,0.0,N
0.0295238,0.0,N
0.0257143,0.0,N
0.0180952,0.0,N
0.0142857,0.0,N
0.00666667,0.0,N
0.00666667,0.09222982003203131,N
0.00571429,0.0,N
0.0047619,0.1047836371233714,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
0.787276,0.0,N
0.121272,0.0,N
1.0,0.0,N
0.0258449,0.0,N
0.00994036,0.0,N
0.00596421,0.0,N
1.0,0.0,N
0.00397614,0.0,N
0.00795229,0.0,N
1.0,0.0,N
0.150423,0.07541874132794951,N
0.25218,0.06125340123587752,N
0.112036,0.08962771564837395,N
0.0166558,0.0,N
0.222511,0.0,N
0.00637606,0.11208963155267225,N
0.00650618,0.059586549958268696,N
0.00533507,0.03642464014894759,N
0.00507482,0.0,N
0.0122316,0.0,N
0.00416396,0.061470184498971354,N
0.00702668,0.0,N
0.00559532,0.054578777496262054,N
0.0027326,0.0,N
0.00260247,0.0,N
0.367637,0.20484543632459723,N
0.0811673,0.223649206832577,N
0.059777,0.1840387173677406,N
0.193716,0.17684812180268253,N
0.0525432,0.1367217523579505,N
0.0323965,0.16144794885528022,N
0.00868466,0.0551000909023611,N
0.00841521,0.038491729257177365,N
0.0054305,0.03373735470274831,N
0.00905775,0.033345683084389496,N
0.00536832,0.1058013057379498,N
0.00545123,0.06740619832303431,N
0.00514032,0.06756646858665187,N
0.0044356,0.09414610284792092,N
0.00478796,0.10946304273069841,N
0.437143,0.0,N
0.231429,0.0,N
0.0295238,0.0799750127511447,N
0.0257143,0.0,N
0.0180952,0.0,N
0.0142857,0.0,N
0.00666667,0.0,N
0.00666667,0.03547300770462743,N
0.00571429,0.0,N
0.0047619,0.04030139889360439,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.0,N
0.0047619,0.05180696468030524,N
0.0047619,0.0,N
0.00271648,0.0,N
1.0,0.0,Y
0.24744,0.0,N
0.140507,0.0,N
0.0706732,0.0,N
0.0612725,0.0,N
0.0387779,0.0,N
0.0265234,0.31578697635140074,N
0.0260198,0.0,N
0.019305,0.21347232763309404,N
0.0847742,0.11839524779239295,N
0.0196408,0.0,N
0.00486822,0.0,N
0.0285379,0.11839524779239295,N
0.00201444,0.0,N
0.00218231,0.0,N
0.00755414,0.21048410916657131,N
0.205696,0.06437807435104849,N
0.136076,0.0,N
0.0949367,0.0756357512810118,N
0.174051,0.04879451725502189,N
0.237342,0.0,N
0.0506329,0.0,N
0.028481,0.0,N
0.028481,0.04928744010443285,N
0.00632911,0.0,N
0.00316456,0.0,N
0.00316456,0.0,N
0.00632911,0.0,N
0.594315,0.08809500149706403,N
0.358527,0.03418207455745444,N
0.00968992,0.0,N
0.00516796,0.0,N
0.00452196,0.0,N
0.00322997,0.0,N
0.00322997,0.0,N
0.00193798,0.0,N
0.00193798,0.0,N
0.00193798,0.10572959516546909,N
0.00193798,0.0,N
0.00129199,0.0,N
6.45995E-4,0.0,N
6.45995E-4,0.0,N
6.45995E-4,0.0,N
0.777202,0.0,N
0.103627,0.1394888214860093,N
0.0259067,0.10087834556388064,N
0.0259067,0.153234281261725,N
0.015544,0.16290749858619943,N
0.0103627,0.09110134534409621,N
0.0103627,0.0,N
0.00518135,0.11087679221465209,N
0.00518135,0.1710233069052344,N
0.00518135,0.16603204231137328,N
0.00518135,0.16569472027391877,N
0.980645,0.07925526606756139,N
0.0193548,0.056915746858795115,N
0.972041,0.357850098000423,Y
0.00248479,0.0,N
0.00178905,0.0,N
0.00155051,0.3647214102938812,N
0.00123246,0.3266265507064008,N
6.26168E-4,0.0,N
5.9635E-4,0.38477496163148645,N
4.47263E-4,0.3853452368338228,N
3.47871E-4,0.0,N
9.641E-4,0.0,N
3.47871E-4,0.0,N
3.08114E-4,0.3921568028815008,N
2.28601E-4,0.0,N
1.78905E-4,0.35320158337281116,N
2.08723E-4,0.3164870384264203,N
0.416667,0.0,N
0.291667,0.0,N
0.208333,0.24188095719951316,N
0.0833333,0.0,N
0.220349,0.1108611533168292,N
0.193859,0.048750408646236476,N
0.187237,0.05133487604921649,N
0.0842866,0.04855744400600605,N
0.0698375,0.0,N
0.0313064,0.0,N
0.0144491,0.0,N
0.013245,0.0,N
0.0108368,0.178383320185445,N
0.0108368,0.0,N
0.00842866,0.0,N
0.00662252,0.0,N
0.00662252,0.04800975118916346,N
0.0216737,0.0,N
0.00481638,0.0,N
0.394595,0.0,N
0.0378378,0.0,N
0.0198198,0.13377362086910413,N
0.0162162,0.0,N
0.0144144,0.0,N
0.0126126,0.0,N
0.00720721,0.0,N
0.00720721,0.07476871902759581,N
0.00540541,0.0,N
0.00540541,0.1865484391037396,N
0.00720721,0.14809447932085565,N
0.0036036,0.062423565547961975,N
0.0036036,0.25053305551361615,N
0.0036036,0.0,N
0.0036036,0.2048599939177599,N
1.0,0.0,Y
1.0,0.10673706809811674,N
0.843511,0.0,N
0.0114504,0.11462401189986866,N
0.0114504,0.0,N
0.00763359,0.0,N
0.00763359,0.0,N
0.00763359,0.11462401189986866,N
0.00381679,0.0,N
0.00381679,0.0,N
0.00381679,0.11217071650176624,N
0.00381679,0.21046255806332606,N
0.0935922,0.19309696878788132,N
0.0194168,0.11107550586545477,N
1.0,0.10387742546060429,N
0.00608692,0.104218646603864,N
1.0,0.10625485248956987,N
0.00268957,0.10879309830697473,N
0.00235927,0.10673248379043895,N
0.00325579,0.20592438078704817,N
0.00247723,0.0,N
0.00181664,0.0,N
0.00276035,0.1105639779227189,N
0.0016279,0.0,N
9.20115E-4,0.11590335248944823,N
8.25744E-4,0.10673706809811674,N
1.0,0.0,N
0.169975,0.10666299483803922,N
0.0641742,0.0977343553224151,N
0.129697,0.09503838687552209,N
0.0298709,0.0,N
0.0429755,0.0969911937292193,N
0.198304,0.053655985734319414,N
0.122567,0.1571238081539411,N
0.0167662,0.09936587891281572,N
0.0231258,0.16841057673339246,N
0.0150318,0.06318263397659606,N
0.00539603,0.0,N
0.00674504,0.0,N
0.0104066,0.1066933809312476,N
0.0165735,0.10498047017498695,N
0.00289073,0.0,N
0.521588,0.03801564396102252,N
0.641129,0.1950385748042185,N
0.294355,0.04855352442543486,N
0.0241935,0.11223475993481057,N
0.00403226,0.0636812355093757,N
0.00403226,0.0,N
0.149464,0.0,N
0.0587025,0.0,N
0.0216614,0.03764621995096218,N
0.0124553,0.07384461950022997,N
0.0118055,0.0,N
0.0108307,0.0,N
0.0105058,0.0,N
0.00920611,0.1160589783509675,N
0.0090978,0.0,N
0.0090978,0.11180963262415332,N
0.0090978,0.10605764550722649,N
0.0090978,0.11919001942155588,N
0.0090978,0.0,N
0.0090978,0.0554685350771975,N
0.0090978,0.16907412793408655,N
1.0,0.0,N
1.0,0.0,N
0.265466,0.10501286558868413,N
0.246431,0.0,N
0.119986,0.10929229897050319,N
0.089395,0.0,N
0.0271924,0.0,N
0.010537,0.0,N
0.0312712,0.0,N
0.0129164,0.0,N
0.0159755,0.0,N
0.00407886,0.1478594612043886,N
0.00373895,0.0,N
0.0472468,0.0,N
0.00373895,0.0,N
0.00339905,0.0,N
0.00135962,0.0,N
0.255922,0.25120804159132915,N
0.217371,0.15671101338452167,N
0.0891779,0.15335888333753514,N
0.103809,0.27962199439808905,N
0.0450534,0.1595791536133293,N
0.0341384,0.15190165010756854,N
0.0290293,0.0,N
0.0104505,0.0,N
0.00905713,0.0,N
0.0174176,0.15822495392876224,N
0.0143985,0.16184815299818514,N
0.00650255,0.0,N
0.0104505,0.0,N
0.0313516,0.15822495392876224,N
0.0118439,0.16123905958713838,N
0.542995,0.11666600936126592,N
0.237044,0.10504343119761254,N
0.119376,0.12119168874697936,N
0.0177961,0.0,N
0.0113895,0.12276310857952866,N
0.0135251,0.0,N
0.0192198,0.0,N
0.00234909,0.0,N
0.00163724,0.0,N
0.00163724,0.0,N
0.00462699,0.0,N
0.00128132,0.1096745654626931,N
4.98292E-4,0.0,N
4.98292E-4,0.0,N
4.98292E-4,0.0,N
1.0,0.0,N
1.0,0.0,N
0.131313,0.0,Y
1.0,0.0,N
0.720699,0.0,N
0.786548,0.0,N
1.0,0.0,Y
0.713549,0.0,N
0.639302,0.31844795796158687,N
0.0391323,0.24763838546906838,N
0.00680561,0.0,N
0.0905997,0.3937038721906982,N
0.0374309,0.20603771530467963,N
0.00552956,0.0,N
0.00808167,0.0,N
0.0467886,0.24763838546906838,N
0.00212675,0.0,N
0.0017014,0.0,N
0.00340281,0.20390176767171325,N
0.00127605,0.0,N
0.00212675,0.0,N
8.50702E-4,0.1576035446916795,N
8.50702E-4,0.0,N
0.966006,0.0,N
0.0215297,0.0,N
1.0,0.0,N
0.00339943,0.0,N
1.0,0.0,N
1.0,0.0,N
1.0,0.0,N
1.0,0.0,Y
1.0,0.3161605670865292,Y
0.473044,0.15785361372643703,N
0.286232,0.0493437909742242,N
0.155797,0.0,N
0.0289855,0.06073952247750314,N
0.0217391,0.0,N
0.0434783,0.0,N
0.0144928,0.0,N
0.0289855,0.0,N
0.0144928,0.0,N
0.0289855,0.0,N
0.0144928,0.0,N
0.0144928,0.0,N
0.0108696,0.0,N
0.0181159,0.0,N
0.0108696,0.0,N
0.00724638,0.0,N
1.0,0.2665220945556345,N
6.53002E-4,0.21008960952246925,N
3.99057E-4,0.0,N
4.71613E-4,0.20780700521194137,N
3.26501E-4,0.11629787701875087,N
1.0,0.2511193061363848,N
3.26501E-4,0.13506580119975148,N
5.44168E-4,0.2149122063041773,N
1.45112E-4,0.14066431282744632,N
1.0,0.2511193061363848,N
1.08834E-4,0.0,N
1.08834E-4,0.0,N
1.08834E-4,0.058547152962062955,N
1.08834E-4,0.0,N
1.0,0.4697371398067666,Y
0.466667,0.0,N
0.333333,0.1399440458760995,N
0.0666667,0.0,N
0.0666667,0.0,N
0.0123457,0.2655729872377216,N
0.00201445,0.14507932838351836,N
0.00117989,0.4369709644706944,N
0.00109356,0.1487232753073847,N
8.05779E-4,0.31268250210172566,N
6.33112E-4,0.0,N
5.46778E-4,0.4307243895368513,N
5.18001E-4,0.4340520221782004,N
5.18001E-4,0.40542793004533595,N
4.02889E-4,0.4313255886523219,N
3.74111E-4,0.4432416826308409,N
1.72667E-4,0.2655729872377216,N
1.43889E-4,0.4286023957343243,N
1.43889E-4,0.3309758721530398,N
0.166667,0.2435291317186218,N
0.187681,0.3962154962083393,N
0.107971,0.0,N
0.0521739,0.0,N
0.121739,0.2796349579422041,N
0.298551,0.2796349579422041,N
0.00507246,0.0,N
0.00362319,0.0,N
7.24638E-4,0.12924519374161525,N
7.24638E-4,0.12494503150402196,N
0.0369565,0.37616448839973726,N
0.5,0.0,N
0.5,0.0,N
1.0,0.1057071928643692,Y
0.836478,0.0,N
0.0691824,0.0,N
0.00890985,0.0,N
0.00838574,0.0,N
0.0167715,0.0,N
0.00471698,0.08247270034781726,N
0.00524109,0.0,N
0.00419287,0.0,N
0.00419287,0.06899346330066113,N
0.00262054,0.0,N
0.00262054,0.0,N
0.00209644,0.09353819719499616,N
0.00209644,0.0,N
0.00209644,0.13992597784035793,N
0.00157233,0.0,N
0.22383,0.1676378274936777,N
0.14798,0.19268536356681118,N
0.0520823,0.19373069428511958,N
0.0875271,0.17968701654996858,N
0.113672,0.24760539800844353,N
0.0128139,0.16395015758881684,N
0.0124005,0.1747542359615515,N
0.0172574,0.21427074138912466,N
0.0178774,0.19373069428511958,N
0.0139506,0.19809581232270804,N
0.0117805,0.19674364989782314,N
0.0225276,0.14697574165781563,N
0.0113672,0.1898267927026456,N
0.113465,0.22671204325917518,N
0.0265578,0.23131675576731056,N
5.91055E-4,0.19962698517595165,N
1.97018E-4,0.09930938587041933,N
1.97018E-4,0.1057071928643692,N
3.28364E-4,0.31712217227635886,N
0.580381,0.0,N
0.232617,0.04727925215096673,N
0.0212578,0.5287048901294114,N
0.0234721,0.1270634101005885,N
0.0127325,0.531871960528255,N
0.0147254,0.0,N
0.0100753,0.50565388591916,N
0.00775022,0.5117416240992068,N
0.00719663,0.5172030328219425,N
0.00752879,0.5107512960075656,N
0.00797166,0.5033121847269313,N
0.00730735,0.5223004429103479,N
0.00199291,0.0,N
0.00110717,0.0,N
0.00199291,0.0,N
0.436177,0.07025918751403067,N
0.0862733,0.0,N
0.014753,0.0,N
0.0109044,0.0,N
0.00673509,0.10829057833689892,N
0.0327133,0.0,N
0.00481078,0.051380799391672755,N
0.00449006,0.0,N
0.00384862,0.0,N
0.00384862,0.0,N
0.00384862,0.0,N
0.00577293,0.0,N
0.00256575,0.0,N
0.00256575,0.0,N
0.0131495,0.0,N
0.742382,0.04955674291286071,N
0.216066,0.0,N
0.0166205,0.0,N
0.00277008,0.0,N
0.00277008,0.0,N
0.00277008,0.12015345068711453,N
0.00277008,0.0,N
0.00277008,0.051380799391672755,N
0.580381,0.0,N
0.232617,0.04364238660089237,N
0.0212578,0.48464614928529376,N
0.0234721,0.11728930163131247,N
0.0127325,0.4875492971509005,N
0.0147254,0.0,N
0.0100753,0.4635160620925634,N
0.00775022,0.4690964887576062,N
0.00719663,0.4741027800867806,N
0.00752879,0.4681886880069352,N
0.00797166,0.46136950266635374,N
0.00730735,0.47877540600115226,N
0.00199291,0.0,N
0.00110717,0.0,N
0.00199291,0.0,N
0.436177,0.064854634628336,N
0.0862733,0.0,N
0.014753,0.0,N
0.0109044,0.0,N
0.00673509,0.09996053384944516,N
0.0327133,0.0,N
0.00481078,0.04709906610903336,N
0.00449006,0.0,N
